Edge,Ollivier-Ricci Curvature
"('69', '25')",-0.35365853658536683
"('69', '490')",-0.2250000000000001
"('72', '56')",-0.4999999999999998
"('72', '73')",-0.45454545454545436
"('72', '131')",-0.4318181818181812
"('72', '314')",-0.5727272727272725
"('72', '339')",-0.5363636363636364
"('72', '484')",-0.37272727272727235
"('72', '642')",-0.439393939393939
"('72', '830')",-0.48863636363636354
"('72', '854')",-0.4431818181818179
"('76', '20')",-0.6192411924119245
"('76', '96')",-0.4494949494949494
"('76', '121')",-0.4999999999999998
"('76', '175')",-0.4222222222222225
"('76', '675')",-0.33333333333333326
"('76', '703')",-0.42222222222222205
"('76', '800')",-0.2777777777777779
"('83', '87')",-0.44230769230769185
"('83', '364')",-0.39423076923076894
"('83', '439')",-0.26923076923076894
"('83', '528')",-0.48076923076923017
"('83', '543')",-0.30769230769230704
"('83', '547')",-0.5879120879120876
"('83', '556')",-0.35897435897435814
"('83', '816')",-0.5128205128205121
"('83', '824')",-0.30769230769230727
"('83', '871')",-0.3974358974358967
"('85', '60')",-0.5547619047619043
"('85', '126')",-0.5714285714285714
"('85', '307')",-0.6428571428571423
"('85', '361')",-0.46428571428571397
"('85', '446')",-0.482142857142857
"('85', '486')",-0.5571428571428567
"('85', '568')",-0.5214285714285709
"('85', '695')",-0.3452380952380949
"('85', '708')",-0.4166666666666663
"('85', '837')",-0.5928571428571425
"('85', '839')",-0.5238095238095235
"('85', '913')",-0.357142857142857
"('96', '161')",-0.3977272727272725
"('96', '218')",-0.596590909090909
"('96', '292')",-0.4318181818181812
"('96', '350')",-0.427272727272727
"('96', '457')",-0.53030303030303
"('96', '510')",-0.386363636363636
"('96', '895')",-0.34848484848484795
"('96', '896')",-0.22727272727272707
"('102', '246')",-0.46428571428571375
"('102', '282')",-0.3392857142857142
"('102', '471')",-0.49206349206349187
"('102', '885')",-0.35714285714285676
"('114', '20')",-0.5502152080344336
"('114', '268')",-0.4352941176470584
"('114', '315')",-0.5504201680672265
"('114', '341')",-0.5941176470588232
"('114', '406')",-0.4313725490196074
"('114', '498')",-0.6529411764705875
"('114', '531')",-0.34313725490196023
"('114', '640')",-0.6274509803921557
"('114', '667')",-0.4901960784313719
"('114', '672')",-0.5490196078431366
"('114', '709')",-0.36029411764705843
"('114', '748')",-0.4313725490196072
"('114', '769')",-0.4019607843137252
"('114', '927')",-0.4607843137254899
"('114', '964')",-0.4901960784313719
"('117', '20')",-0.5528455284552849
"('117', '220')",-0.55
"('117', '224')",-0.5681818181818179
"('117', '394')",-0.5499999999999998
"('117', '429')",-0.33333333333333326
"('117', '528')",-0.375
"('117', '813')",-0.375
"('117', '842')",-0.41666666666666674
"('117', '861')",-0.5
"('117', '991')",-0.33333333333333326
"('118', '73')",-0.3181818181818179
"('118', '890')",-0.125
"('128', '20')",-0.4536585365853667
"('128', '304')",-0.24285714285714266
"('128', '850')",-0.2666666666666664
"('132', '366')",-0.3666666666666667
"('132', '625')",-0.25
"('132', '877')",-0.08333333333333304
"('133', '75')",-0.18333333333333335
"('133', '149')",-0.3666666666666669
"('133', '744')",-0.25
"('133', '909')",-0.25
"('135', '14')",-0.3620689655172411
"('135', '25')",-0.4024390243902445
"('135', '947')",-0.08333333333333304
"('138', '101')",-0.37499999999999956
"('138', '278')",-0.2916666666666665
"('138', '300')",-0.18333333333333335
"('138', '822')",-0.33333333333333326
"('145', '143')",-0.5079365079365079
"('145', '176')",-0.4285714285714284
"('145', '219')",-0.6607142857142849
"('145', '305')",-0.4642857142857142
"('145', '821')",-0.3095238095238091
"('152', '95')",-0.470833333333333
"('152', '142')",-0.4500000000000002
"('152', '185')",-0.30000000000000004
"('152', '921')",-0.2666666666666664
"('153', '31')",-0.466666666666665
"('153', '51')",-0.3750000000000002
"('153', '830')",-0.25
"('164', '80')",-0.5
"('164', '116')",-0.47916666666666674
"('164', '287')",-0.5
"('164', '555')",-0.375
"('164', '680')",-0.48750000000000004
"('164', '879')",-0.3541666666666665
"('164', '963')",-0.2916666666666665
"('171', '115')",-0.16666666666666674
"('172', '30')",-0.2647058823529407
"('172', '67')",-0.15000000000000013
"('172', '463')",-0.4375
"('173', '142')",-0.6691176470588225
"('173', '189')",-0.6235294117647052
"('173', '217')",-0.623529411764705
"('173', '258')",-0.6512605042016799
"('173', '267')",-0.5980392156862737
"('173', '312')",-0.6360294117647052
"('173', '329')",-0.5147058823529409
"('173', '379')",-0.5823529411764699
"('173', '401')",-0.6617647058823519
"('173', '478')",-0.6235294117647048
"('173', '491')",-0.5196078431372546
"('173', '572')",-0.5647058823529403
"('173', '596')",-0.5941176470588225
"('173', '888')",-0.3725490196078429
"('173', '994')",-0.49019607843137214
"('187', '93')",-0.4500000000000004
"('187', '125')",-0.5076923076923079
"('187', '402')",-0.40000000000000013
"('187', '929')",-0.3666666666666667
"('190', '969')",-0.125
"('203', '25')",-0.5426829268292694
"('203', '59')",-0.36111111111111094
"('203', '347')",-0.375
"('203', '437')",-0.28333333333333344
"('203', '440')",-0.16666666666666652
"('208', '119')",-0.4671052631578947
"('208', '188')",-0.47115384615384603
"('208', '516')",-0.42500000000000004
"('215', '31')",-0.5083333333333315
"('215', '33')",-0.3142857142857147
"('215', '932')",-0.19999999999999996
"('215', '992')",-0.3666666666666667
"('224', '302')",-0.5681818181818179
"('224', '576')",-0.4848484848484844
"('224', '614')",-0.35227272727272707
"('224', '747')",-0.4431818181818177
"('224', '758')",-0.3181818181818177
"('224', '765')",-0.4848484848484844
"('224', '766')",-0.439393939393939
"('224', '957')",-0.4393939393939388
"('225', '141')",-0.5119047619047616
"('225', '226')",-0.5571428571428569
"('225', '362')",-0.41666666666666696
"('225', '610')",-0.3000000000000005
"('225', '657')",-0.4500000000000002
"('225', '688')",-0.3666666666666669
"('225', '776')",-0.40000000000000036
"('225', '910')",-0.37500000000000044
"('235', '60')",-0.4761904761904763
"('235', '262')",-0.33333333333333304
"('235', '337')",-0.4428571428571424
"('235', '522')",-0.3928571428571428
"('235', '976')",-0.3095238095238091
"('236', '47')",-0.6111111111111109
"('236', '120')",-0.4949494949494946
"('236', '337')",-0.577777777777778
"('236', '423')",-0.4444444444444444
"('236', '495')",-0.33333333333333326
"('236', '508')",-0.5333333333333334
"('236', '540')",-0.38888888888888884
"('236', '591')",-0.44444444444444464
"('238', '735')",-0.2666666666666664
"('238', '960')",0.0
"('260', '108')",-0.375
"('260', '123')",-0.3125
"('260', '968')",-0.04166666666666652
"('272', '183')",-0.4722222222222221
"('272', '332')",-0.16666666666666674
"('272', '376')",-0.3333333333333335
"('272', '908')",-0.33333333333333326
"('288', '53')",-0.3388888888888886
"('288', '94')",-0.5095238095238093
"('288', '775')",-0.10000000000000009
"('288', '939')",1.1102230246251565e-16
"('303', '246')",-0.4166666666666665
"('303', '311')",-0.5555555555555554
"('303', '751')",-0.41666666666666674
"('303', '967')",0.0
"('304', '386')",-0.33928571428571397
"('304', '395')",-0.3809523809523805
"('304', '719')",-0.3392857142857142
"('304', '920')",-0.28571428571428537
"('308', '30')",-0.2647058823529409
"('309', '28')",-0.5208333333333335
"('309', '258')",-0.419642857142857
"('309', '358')",-0.5625
"('309', '497')",-0.2916666666666665
"('309', '600')",-0.5125
"('309', '620')",-0.3541666666666665
"('309', '624')",-0.625
"('315', '91')",-0.38095238095238093
"('315', '334')",-0.3809523809523805
"('315', '858')",-0.28571428571428537
"('315', '867')",-0.4523809523809519
"('315', '879')",-0.3095238095238091
"('331', '198')",-0.4583333333333335
"('331', '323')",-0.48863636363636354
"('331', '598')",-0.2916666666666665
"('360', '357')",-0.10000000000000009
"('360', '488')",-0.25
"('371', '141')",-0.5095238095238086
"('371', '166')",-0.4857142857142853
"('371', '644')",-0.3999999999999999
"('371', '800')",-0.16666666666666674
"('374', '324')",-0.14583333333333326
"('383', '53')",-0.45833333333333215
"('383', '322')",-0.4750000000000003
"('383', '592')",-0.32499999999999996
"('387', '106')",-0.5164835164835162
"('387', '240')",-0.5178571428571423
"('387', '390')",-0.46428571428571397
"('387', '767')",-0.4523809523809521
"('387', '923')",-0.3095238095238091
"('387', '976')",-0.30952380952380887
"('391', '397')",-0.5
"('391', '481')",-0.4375
"('391', '642')",-0.2916666666666665
"('391', '784')",-0.2916666666666665
"('391', '807')",-0.3541666666666665
"('413', '276')",-0.2333333333333334
"('426', '337')",-0.033333333333333215
"('426', '369')",-0.18749999999999978
"('469', '254')",-0.375
"('469', '339')",-0.4750000000000003
"('469', '831')",-0.2916666666666665
"('473', '47')",-0.6190476190476186
"('473', '421')",-0.6607142857142851
"('473', '519')",-0.46428571428571397
"('473', '774')",-0.4523809523809519
"('473', '934')",-0.4523809523809519
"('473', '944')",-0.3095238095238091
"('477', '207')",-0.20833333333333326
"('477', '538')",-0.25
"('482', '95')",-0.3541666666666665
"('482', '251')",-0.22222222222222232
"('501', '119')",-0.519736842105263
"('501', '353')",-0.33333333333333326
"('501', '663')",-0.16666666666666652
"('511', '316')",-0.25
"('517', '125')",-0.30769230769230727
"('517', '179')",-0.08333333333333326
"('535', '258')",-0.26785714285714257
"('535', '287')",-0.375
"('535', '727')",-0.375
"('559', '343')",-0.733333333333333
"('559', '536')",-0.5333333333333332
"('559', '565')",-0.5833333333333335
"('559', '654')",-0.38888888888888906
"('559', '670')",-0.4722222222222223
"('559', '813')",-0.3333333333333335
"('559', '826')",-0.6388888888888891
"('559', '939')",-0.33333333333333326
"('566', '372')",-0.2916666666666665
"('597', '30')",-0.4779411764705874
"('597', '87')",-0.125
"('597', '903')",-0.04166666666666652
"('614', '417')",-0.375
"('614', '648')",-0.25
"('621', '20')",-0.47865853658536683
"('621', '349')",-0.357142857142857
"('621', '788')",-0.2916666666666665
"('630', '9')",-0.2941176470588234
"('630', '607')",-0.16666666666666652
"('636', '103')",-0.22727272727272685
"('636', '548')",-0.12499999999999978
"('646', '31')",-0.5083333333333315
"('646', '33')",-0.3142857142857147
"('646', '662')",-0.46666666666666656
"('646', '998')",-0.3666666666666667
"('729', '719')",-0.125
"('729', '821')",-0.125
"('734', '53')",-0.4305555555555549
"('734', '65')",-0.45833333333333304
"('734', '876')",-0.4166666666666665
"('739', '98')",-0.34374999999999956
"('739', '176')",-0.28571428571428537
"('740', '593')",0.08333333333333337
"('740', '738')",-0.08333333333333326
"('802', '249')",-0.375
"('802', '316')",-0.3750000000000002
"('802', '923')",0.0
"('814', '111')",-0.33333333333333326
"('814', '562')",-0.12499999999999978
"('817', '26')",-0.2222222222222221
"('817', '602')",-0.41666666666666674
"('820', '478')",0.0
"('820', '548')",-0.1875
"('873', '130')",-0.375
"('873', '340')",-0.4107142857142856
"('873', '898')",-0.375
"('896', '665')",-0.33333333333333326
"('912', '650')",-0.24999999999999978
"('912', '664')",-0.19999999999999996
"('925', '286')",-0.33333333333333326
"('925', '471')",-0.33333333333333326
"('967', '396')",-0.24999999999999978
"('983', '21')",-0.2380952380952377
"('16', '13')",-0.6461538461538463
"('16', '175')",-0.4692307692307691
"('16', '220')",-0.49230769230769167
"('16', '237')",-0.5219780219780217
"('16', '270')",-0.5641025641025634
"('16', '377')",-0.7564102564102562
"('16', '407')",-0.6961538461538457
"('16', '503')",-0.5641025641025637
"('16', '832')",-0.5128205128205126
"('16', '922')",-0.5192307692307687
"('19', '47')",-0.5763440860215048
"('19', '70')",-0.4798387096774184
"('19', '73')",-0.6304985337243392
"('19', '77')",-0.5419354838709667
"('19', '79')",-0.5403225806451604
"('19', '88')",-0.5887096774193539
"('19', '142')",-0.6008064516129019
"('19', '144')",-0.600358422939067
"('19', '165')",-0.5354838709677412
"('19', '177')",-0.5564516129032246
"('19', '212')",-0.7829912023460404
"('19', '237')",-0.5852534562211973
"('19', '279')",-0.5221774193548379
"('19', '293')",-0.6021505376344076
"('19', '392')",-0.5903225806451604
"('19', '393')",-0.44086021505376216
"('19', '488')",-0.5725806451612891
"('19', '490')",-0.5580645161290314
"('19', '505')",-0.45161290322580516
"('19', '570')",-0.45806451612903154
"('19', '598')",-0.5537634408602141
"('19', '615')",-0.4919354838709671
"('19', '666')",-0.5053763440860206
"('19', '795')",-0.4892473118279561
"('19', '956')",-0.5053763440860206
"('19', '970')",-0.5860215053763431
"('19', '971')",-0.6021505376344074
"('43', '183')",-0.47777777777777786
"('43', '205')",-0.5842105263157893
"('43', '239')",-0.5500000000000003
"('43', '438')",-0.5500000000000003
"('43', '506')",-0.3666666666666669
"('43', '533')",-0.5499999999999998
"('43', '546')",-0.34999999999999987
"('51', '60')",-0.5999999999999994
"('51', '75')",-0.3499999999999994
"('51', '88')",-0.4999999999999998
"('51', '141')",-0.6595238095238092
"('51', '255')",-0.6749999999999992
"('51', '321')",-0.4499999999999995
"('51', '368')",-0.5249999999999992
"('51', '414')",-0.5392857142857144
"('51', '476')",-0.29999999999999893
"('51', '507')",-0.4749999999999992
"('51', '680')",-0.5249999999999992
"('51', '725')",-0.3666666666666658
"('51', '770')",-0.566666666666666
"('51', '835')",-0.5916666666666661
"('51', '852')",-0.49999999999999933
"('51', '997')",-0.5166666666666659
"('53', '24')",-0.6138888888888885
"('53', '54')",-0.6242690058479528
"('53', '88')",-0.4722222222222221
"('53', '108')",-0.5611111111111104
"('53', '188')",-0.6623931623931618
"('53', '229')",-0.5277777777777775
"('53', '291')",-0.4777777777777772
"('53', '395')",-0.3333333333333337
"('53', '408')",-0.36111111111111094
"('53', '625')",-0.4722222222222219
"('53', '684')",-0.5277777777777772
"('53', '741')",-0.43055555555555536
"('53', '972')",-0.6111111111111103
"('91', '25')",-0.6246612466124668
"('91', '47')",-0.4888888888888887
"('91', '316')",-0.5277777777777775
"('91', '354')",-0.5833333333333337
"('91', '531')",-0.11111111111111116
"('91', '580')",-0.38888888888888884
"('91', '670')",-0.3055555555555558
"('94', '67')",-0.4642857142857135
"('94', '126')",-0.5952380952380949
"('94', '185')",-0.6333333333333333
"('94', '214')",-0.48095238095238035
"('94', '223')",-0.7222222222222214
"('94', '230')",-0.571428571428571
"('94', '339')",-0.7095238095238097
"('94', '461')",-0.511904761904761
"('94', '486')",-0.6285714285714279
"('94', '572')",-0.5857142857142854
"('94', '591')",-0.547619047619047
"('94', '608')",-0.4999999999999998
"('94', '645')",-0.5857142857142856
"('94', '666')",-0.45238095238095144
"('94', '731')",-0.5714285714285707
"('94', '872')",-0.38095238095238027
"('94', '923')",-0.5238095238095233
"('94', '949')",-0.5833333333333333
"('105', '36')",-0.5428571428571429
"('105', '67')",-0.392857142857143
"('105', '111')",-0.4206349206349205
"('105', '848')",-0.5238095238095233
"('105', '880')",-0.38095238095238027
"('105', '938')",-0.5357142857142854
"('147', '29')",-0.3452380952380947
"('147', '97')",-0.2666666666666666
"('231', '384')",-0.41666666666666674
"('231', '882')",-0.4166666666666665
"('231', '927')",-0.16666666666666652
"('247', '213')",-0.6500000000000001
"('247', '241')",-0.5303030303030303
"('247', '405')",-0.5833333333333335
"('247', '791')",-0.33333333333333326
"('247', '987')",-0.5
"('264', '241')",-0.4924242424242422
"('264', '534')",-0.25
"('264', '629')",-0.24999999999999978
"('264', '999')",-0.41666666666666674
"('281', '57')",-0.3809523809523807
"('281', '267')",-0.41666666666666696
"('281', '378')",-0.25
"('281', '600')",-0.4500000000000002
"('281', '687')",-0.33333333333333304
"('370', '126')",-0.4166666666666665
"('370', '346')",-0.25
"('373', '45')",-0.5225563909774438
"('373', '177')",-0.29761904761904723
"('373', '445')",-0.21428571428571397
"('373', '721')",-0.19047619047619002
"('373', '809')",-0.35714285714285676
"('373', '917')",-0.4523809523809521
"('398', '24')",-0.24999999999999956
"('398', '772')",-0.5
"('408', '194')",-0.21428571428571397
"('415', '93')",-0.2666666666666666
"('443', '156')",-0.3229166666666665
"('569', '111')",-0.5277777777777777
"('569', '155')",-0.5476190476190474
"('569', '707')",-0.4583333333333335
"('569', '757')",-0.4166666666666665
"('569', '889')",-0.08333333333333326
"('585', '125')",-0.38461538461538414
"('585', '629')",-0.125
"('599', '20')",-0.5536585365853666
"('599', '544')",-0.2250000000000001
"('599', '693')",-0.5
"('599', '934')",-0.3666666666666665
"('601', '204')",-0.46428571428571397
"('601', '594')",-0.25
"('601', '840')",-0.16666666666666652
"('617', '167')",-0.25
"('617', '270')",-0.41666666666666674
"('695', '45')",-0.3508771929824559
"('828', '369')",-0.14583333333333326
"('828', '381')",-0.2666666666666666
"('845', '448')",-0.22499999999999987
"('845', '897')",-0.375
"('868', '586')",-0.16666666666666652
"('868', '738')",-0.25
"('886', '229')",-0.1333333333333333
"('960', '45')",-0.3508771929824559
"('9', '25')",-0.5480631276901007
"('9', '30')",-0.44117647058823484
"('9', '36')",-0.5735294117647054
"('9', '146')",-0.43014705882352877
"('9', '216')",-0.5529411764705876
"('9', '242')",-0.35294117647058787
"('9', '277')",-0.5084033613445378
"('9', '296')",-0.45588235294117574
"('9', '414')",-0.4621848739495795
"('9', '441')",-0.49411764705882266
"('9', '749')",-0.3137254901960782
"('9', '768')",-0.3137254901960782
"('9', '798')",-0.5529411764705874
"('13', '28')",-0.5733333333333328
"('13', '57')",-0.5342857142857138
"('13', '63')",-0.6499999999999999
"('13', '87')",-0.5299999999999994
"('13', '167')",-0.6333333333333326
"('13', '180')",-0.5499999999999992
"('13', '300')",-0.5199999999999998
"('13', '376')",-0.6133333333333331
"('13', '388')",-0.6133333333333331
"('13', '423')",-0.5666666666666662
"('13', '448')",-0.5199999999999996
"('13', '516')",-0.6800000000000002
"('13', '659')",-0.5699999999999998
"('13', '682')",-0.5049999999999994
"('13', '701')",-0.36666666666666625
"('13', '744')",-0.4466666666666661
"('13', '749')",-0.25999999999999934
"('13', '804')",-0.36666666666666603
"('13', '838')",-0.5666666666666662
"('13', '906')",-0.6066666666666662
"('13', '964')",-0.3999999999999997
"('20', '14')",-0.4537426408746845
"('20', '28')",-0.5060975609756095
"('20', '29')",-0.5322299651567943
"('20', '30')",-0.5530846484935434
"('20', '31')",-0.4670731707317062
"('20', '39')",-0.49024390243902394
"('20', '52')",-0.5406504065040647
"('20', '63')",-0.5804878048780489
"('20', '86')",-0.44773519163763065
"('20', '124')",-0.3932926829268295
"('20', '131')",-0.591463414634146
"('20', '146')",-0.5807926829268291
"('20', '165')",-0.46829268292682924
"('20', '181')",-0.6158536585365848
"('20', '229')",-0.5682926829268296
"('20', '242')",-0.4227642276422765
"('20', '243')",-0.3170731707317078
"('20', '280')",-0.6382113821138211
"('20', '319')",-0.3658536585365857
"('20', '352')",-0.49085365853658547
"('20', '428')",-0.4715447154471548
"('20', '431')",-0.4593495934959353
"('20', '435')",-0.5396341463414638
"('20', '461')",-0.5670731707317076
"('20', '654')",-0.4837398373983741
"('20', '655')",-0.3780487804878052
"('20', '692')",-0.5447154471544715
"('20', '708')",-0.48373983739837434
"('20', '709')",-0.3932926829268295
"('20', '713')",-0.5396341463414633
"('20', '810')",-0.42682926829268286
"('20', '831')",-0.532520325203252
"('21', '84')",-0.571428571428571
"('21', '90')",-0.4619047619047616
"('21', '93')",-0.5404761904761899
"('21', '107')",-0.5357142857142856
"('21', '125')",-0.5366300366300361
"('21', '174')",-0.6071428571428565
"('21', '179')",-0.5595238095238089
"('21', '182')",-0.40952380952380896
"('21', '292')",-0.571428571428571
"('21', '484')",-0.4095238095238092
"('21', '555')",-0.4107142857142856
"('21', '600')",-0.6095238095238091
"('21', '604')",-0.5952380952380945
"('21', '632')",-0.47619047619047583
"('21', '634')",-0.5119047619047619
"('21', '883')",-0.42857142857142816
"('21', '954')",-0.4523809523809519
"('24', '49')",-0.5964285714285704
"('24', '150')",-0.5477272727272724
"('24', '155')",-0.5571428571428569
"('24', '167')",-0.5333333333333325
"('24', '230')",-0.5178571428571426
"('24', '277')",-0.4892857142857139
"('24', '299')",-0.5416666666666661
"('24', '348')",-0.49999999999999933
"('24', '768')",-0.39166666666666616
"('24', '773')",-0.46666666666666634
"('24', '806')",-0.6249999999999993
"('24', '834')",-0.39999999999999947
"('24', '846')",-0.441666666666666
"('24', '903')",-0.27499999999999925
"('24', '940')",-0.5416666666666663
"('29', '196')",-0.48571428571428554
"('29', '233')",-0.23809523809523792
"('29', '241')",-0.5779220779220782
"('29', '344')",-0.35714285714285676
"('29', '385')",-0.3809523809523805
"('29', '435')",-0.3749999999999998
"('29', '490')",-0.42142857142857104
"('29', '539')",-0.34523809523809534
"('29', '577')",-0.5238095238095235
"('30', '67')",-0.4352941176470586
"('30', '80')",-0.5073529411764701
"('30', '154')",-0.5723981900452482
"('30', '184')",-0.3823529411764701
"('30', '227')",-0.4235294117647057
"('30', '322')",-0.5735294117647052
"('30', '589')",-0.46470588235294064
"('30', '607')",-0.4789915966386553
"('30', '619')",-0.3823529411764697
"('30', '743')",-0.38970588235294046
"('30', '933')",-0.34313725490196045
"('41', '100')",-0.5166666666666666
"('41', '134')",-0.5833333333333333
"('41', '156')",-0.5624999999999998
"('41', '168')",-0.3500000000000001
"('41', '327')",-0.4999999999999998
"('41', '436')",-0.24999999999999978
"('41', '619')",-0.29166666666666674
"('41', '730')",-0.45833333333333326
"('41', '930')",-0.45833333333333326
"('58', '55')",-0.6190476190476186
"('58', '81')",-0.20833333333333326
"('58', '120')",-0.5265151515151512
"('58', '140')",-0.6071428571428568
"('58', '202')",-0.41666666666666674
"('58', '314')",-0.5499999999999998
"('58', '492')",-0.44999999999999996
"('58', '496')",-0.45833333333333326
"('58', '674')",-0.3749999999999998
"('67', '136')",-0.6000000000000001
"('67', '310')",-0.17500000000000004
"('67', '416')",-0.2500000000000002
"('67', '941')",-0.3500000000000001
"('74', '31')",-0.39166666666666505
"('74', '453')",-0.07499999999999996
"('75', '520')",-0.03333333333333344
"('78', '31')",-0.5138888888888871
"('78', '80')",-0.36805555555555536
"('78', '199')",-0.38888888888888884
"('78', '273')",-0.3472222222222223
"('78', '716')",-0.29166666666666674
"('78', '805')",-0.16666666666666674
"('78', '933')",-0.16666666666666652
"('80', '188')",-0.6201923076923077
"('80', '254')",-0.43749999999999956
"('80', '523')",-0.3124999999999998
"('80', '780')",-0.5625
"('81', '59')",-0.2777777777777777
"('82', '388')",-0.25
"('82', '404')",-0.24999999999999978
"('82', '493')",-0.375
"('84', '497')",-0.28571428571428514
"('84', '631')",-0.28571428571428514
"('84', '785')",-0.14285714285714257
"('84', '841')",-0.5238095238095233
"('92', '73')",-0.4155844155844153
"('92', '400')",-0.33928571428571397
"('92', '487')",-0.3214285714285712
"('92', '574')",-0.4285714285714284
"('92', '763')",-0.3095238095238091
"('98', '120')",-0.5681818181818179
"('98', '124')",-0.4999999999999998
"('98', '129')",-0.665865384615385
"('98', '294')",-0.6125
"('98', '343')",-0.5937499999999996
"('98', '444')",-0.5625
"('98', '466')",-0.5312499999999996
"('98', '649')",-0.5937499999999998
"('98', '681')",-0.4791666666666665
"('98', '761')",-0.5729166666666665
"('98', '777')",-0.49999999999999956
"('98', '917')",-0.4791666666666665
"('101', '103')",-0.5056818181818183
"('101', '104')",-0.39583333333333304
"('101', '123')",-0.520833333333333
"('101', '134')",-0.6041666666666665
"('101', '137')",-0.5902777777777779
"('101', '163')",-0.541666666666667
"('101', '168')",-0.3916666666666664
"('101', '184')",-0.3749999999999998
"('101', '256')",-0.35416666666666674
"('101', '276')",-0.6541666666666666
"('101', '278')",-0.4791666666666672
"('101', '295')",-0.5029761904761905
"('101', '306')",-0.5416666666666667
"('101', '321')",-0.45833333333333326
"('101', '324')",-0.5625000000000002
"('101', '342')",-0.45416666666666616
"('101', '380')",-0.5625
"('101', '406')",-0.41666666666666696
"('101', '509')",-0.4583333333333335
"('101', '741')",-0.5000000000000004
"('103', '25')",-0.5709534368070965
"('103', '106')",-0.44055944055944063
"('103', '202')",-0.4848484848484844
"('103', '211')",-0.606060606060606
"('103', '255')",-0.5681818181818181
"('103', '280')",-0.4494949494949494
"('103', '823')",-0.39393939393939315
"('103', '981')",-0.4393939393939388
"('111', '33')",-0.5634920634920635
"('111', '151')",-0.5277777777777779
"('111', '223')",-0.5000000000000002
"('111', '540')",-0.2777777777777779
"('111', '609')",-0.5000000000000002
"('123', '186')",-0.4375
"('123', '323')",-0.5852272727272725
"('123', '480')",-0.4791666666666665
"('123', '578')",-0.3749999999999998
"('139', '116')",-0.38888888888888884
"('139', '228')",-0.36111111111111116
"('139', '283')",-0.5793650793650791
"('139', '322')",-0.577777777777778
"('139', '347')",-0.5277777777777781
"('139', '399')",-0.6111111111111112
"('139', '595')",-0.44444444444444464
"('148', '25')",-0.5894308943089439
"('148', '307')",-0.5833333333333335
"('148', '326')",-0.583333333333333
"('148', '466')",-0.41666666666666674
"('148', '523')",-0.5
"('148', '579')",-0.3333333333333335
"('148', '635')",-0.4583333333333335
"('148', '776')",-0.5000000000000002
"('148', '860')",-0.49999999999999956
"('148', '905')",-0.4166666666666665
"('150', '154')",-0.587412587412588
"('150', '338')",-0.5584415584415587
"('150', '396')",-0.3863636363636358
"('150', '515')",-0.5227272727272723
"('150', '596')",-0.5272727272727269
"('150', '711')",-0.2159090909090906
"('150', '759')",-0.53030303030303
"('150', '797')",-0.6136363636363635
"('158', '61')",-0.56043956043956
"('158', '178')",-0.46428571428571397
"('158', '396')",-0.39285714285714235
"('158', '539')",-0.23809523809523747
"('158', '652')",-0.3809523809523805
"('170', '31')",-0.4749999999999981
"('170', '198')",-0.38888888888888884
"('170', '755')",0.03333333333333344
"('200', '45')",-0.49342105263157854
"('200', '197')",-0.22499999999999987
"('200', '649')",-0.25
"('205', '222')",-0.644736842105263
"('205', '243')",-0.2982456140350871
"('205', '269')",-0.3157894736842102
"('205', '271')",-0.5894736842105259
"('205', '274')",-0.4561403508771922
"('205', '283')",-0.6992481203007519
"('205', '330')",-0.6381578947368418
"('205', '340')",-0.5751879699248115
"('205', '514')",-0.4824561403508769
"('205', '584')",-0.5394736842105259
"('205', '798')",-0.5947368421052632
"('205', '858')",-0.5087719298245612
"('205', '904')",-0.4298245614035081
"('205', '935')",-0.4824561403508767
"('205', '957')",-0.4561403508771924
"('205', '991')",-0.4824561403508767
"('221', '122')",-0.4666666666666668
"('221', '323')",-0.6227272727272728
"('221', '389')",-0.41666666666666696
"('221', '611')",-0.516666666666667
"('221', '793')",-0.4500000000000002
"('221', '955')",-0.5166666666666673
"('221', '995')",-0.4166666666666665
"('221', '999')",-0.5666666666666667
"('268', '376')",-0.25
"('268', '789')",-0.2666666666666664
"('269', '196')",-0.03333333333333344
"('279', '104')",-0.41666666666666696
"('279', '524')",-0.4166666666666665
"('279', '550')",-0.42500000000000004
"('279', '564')",-0.3541666666666665
"('279', '698')",-0.22916666666666674
"('279', '724')",-0.1875
"('280', '365')",-0.33333333333333326
"('280', '458')",-0.11111111111111116
"('280', '459')",-0.5000000000000002
"('280', '582')",-0.42222222222222205
"('280', '725')",-0.2222222222222221
"('280', '948')",-0.44444444444444464
"('284', '195')",2.220446049250313e-16
"('287', '146')",-0.5625
"('287', '688')",-0.3124999999999998
"('287', '737')",-0.3125
"('287', '752')",-0.5
"('287', '975')",-0.4791666666666665
"('311', '54')",-0.567251461988304
"('311', '434')",-0.3472222222222223
"('311', '509')",-0.44444444444444464
"('311', '685')",-0.5000000000000002
"('311', '686')",-0.5
"('311', '778')",-0.5555555555555558
"('311', '928')",-0.5000000000000002
"('319', '637')",-0.25
"('358', '204')",-0.5357142857142854
"('358', '533')",-0.5000000000000002
"('358', '839')",-0.33333333333333326
"('358', '963')",-0.3333333333333335
"('369', '106')",-0.4663461538461531
"('369', '392')",-0.41249999999999987
"('369', '891')",-0.06249999999999978
"('369', '946')",-0.22916666666666652
"('393', '464')",-0.16666666666666652
"('393', '496')",-0.16666666666666652
"('393', '607')",-0.39285714285714257
"('396', '638')",-0.24999999999999978
"('396', '768')",-0.08333333333333326
"('436', '54')",-0.2894736842105259
"('476', '638')",-0.04166666666666652
